SE,casos,p_rt1,p_inc100k,nivel,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,notif_accum_year
202126,0,0.0,0.0,1,0.0,15036,25.0,89.5562322857143,0,0,0,75.912823,54.3123661428571,27.2885377142857,30.7142857142857,513
202125,0,0.0,0.0,1,0.0,15036,25.0,85.7361308571429,0,0,0,72.5751,56.2608948571429,27.5465842857143,30.4285714285714,513
202124,4,0.86338043,26.60282,2,2.4438226,15036,25.2857142857143,93.578693,1,0,0,80.4177544285714,64.0312094285714,27.2637162857143,29.7142857142857,513
202123,2,0.6468014,13.30141,2,1.4390463,15036,25.2857142857143,88.8429074285714,1,0,0,76.5573941428571,60.8503667142857,27.6643774285714,30.7142857142857,513
202122,1,0.5223148,6.650705,2,1.0672262,15036,25.0,88.062138,1,0,0,73.8479134285714,55.4920805714286,27.7242497142857,30.8571428571429,513
202121,2,0.92080367,13.30141,1,5.6435876,15036,24.7142857142857,87.2521051428571,1,0,0,73.7002034285714,55.973911,27.8928568571429,31.1428571428571,513
202120,1,0.9278851,6.650705,1,9.260809,15036,25.1428571428571,91.9167142857143,1,0,0,78.9875415714286,63.0475821428571,27.5059522857143,30.2857142857143,513
202119,0,0.0,0.0,1,0.0,15036,24.0,95.8386157142857,0,0,0,84.3814028571429,68.674674,26.5357142857143,29.4285714285714,513
202118,0,0.0,0.0,1,0.0,15036,23.7142857142857,97.5164207142857,0,0,0,85.6279542857143,69.6911125714286,26.1547617142857,29.1428571428571,513
202117,0,0.0,0.0,1,0.0,15036,24.7142857142857,92.7083185714286,0,0,0,78.3224435714286,63.0793147142857,27.7505174285714,30.7142857142857,513
202116,1,0.9632679,6.650705,1,18.521614,15036,24.7142857142857,93.463495,1,0,0,83.0847401428571,69.2196618571429,26.9997167142857,29.8571428571429,513
202115,0,0.0,0.0,1,0.0,15036,25.1428571428571,93.4447491428571,0,0,0,82.0400485714286,65.9661621428571,27.5767541428571,30.7142857142857,513
202114,0,0.0,0.0,1,0.0,15036,25.8571428571429,88.9484194285714,0,0,0,75.0043657142857,58.9930575714286,28.6023808571429,32.0,513
202113,0,0.0,0.0,1,0.0,15036,24.8571428571429,93.4746542857143,0,0,0,80.7540744285714,65.1020408571429,27.7257268571429,30.8571428571429,513
202112,0,0.0,0.0,1,0.0,15036,23.5714285714286,96.6623542857143,0,0,0,86.6171035714286,74.6044431428571,25.7415537142857,28.1428571428571,513
202111,0,0.0,0.0,1,0.0,15036,24.8571428571429,90.3549237142857,0,0,0,80.9446585714286,68.8306548571429,27.0327637142857,29.1428571428571,513
202110,0,0.0,0.0,1,0.0,15036,25.2857142857143,88.9493972857143,0,0,0,80.3506921428571,70.4667002857143,27.5119048571429,29.7142857142857,513
202109,0,0.0,0.0,1,0.0,15036,25.5714285714286,90.3109021428571,0,0,0,80.1226664285714,70.0745932857143,27.5221611428571,29.4285714285714,513
202108,1,0.9631786,6.650705,1,18.47582,15036,25.4285714285714,89.5675737142857,1,0,0,78.6291172857143,66.4832097142857,27.8530741428571,30.1428571428571,513
202107,0,0.0,0.0,1,0.0,15036,25.5714285714286,88.9029254285714,0,0,0,80.2768022857143,70.0592861428571,27.3300397142857,29.4285714285714,513
202106,0,0.0,0.0,1,0.0,15036,26.7142857142857,85.2248875714286,0,0,0,76.8858871428571,65.4602558571429,28.5000002857143,30.7142857142857,513
202105,0,0.0,0.0,1,0.0,15036,26.0,83.7027428571429,0,0,0,75.2607862857143,64.2077832857143,27.869824,30.2857142857143,513
202104,0,0.0,0.0,1,0.0,15036,26.0,88.0941845714286,0,0,0,78.7506565714286,65.7199437142857,27.7063492857143,30.0,513
202103,0,0.0,0.0,1,0.0,15036,25.2857142857143,89.5675737142857,0,0,0,78.456925,66.4700267142857,27.3325334285714,29.8571428571429,513
202102,1,0.9632679,6.650705,1,18.521618,15036,26.4285714285714,82.2660772857143,0,0,0,73.1414255714286,58.3665465714286,28.1252068571429,31.0,513
202101,0,0.5,0.0,1,0.0,15036,26.5714285714286,84.6298292857143,0,0,0,74.5683437142857,60.8252875714286,28.3371211428571,31.0,513
202053,0,0.5,0.0,1,0.0,15036,27.0,83.676956,0,0,0,72.161975,53.9766265,28.565217,31.5,513
202052,0,0.5,0.0,1,0.0,15036,,83.7092055666667,0,0,0,,,,,513
202051,0,0.5,0.0,1,0.0,15036,,83.7414551333333,0,0,0,,,,,513
202050,0,0.5,0.0,1,0.0,15036,,83.7737047,0,0,0,,,,,513
202049,0,0.5,0.0,1,0.0,15036,,83.8059542666667,0,0,0,,,,,513
202048,0,0.5,0.0,1,0.0,15036,26.1666666666667,83.8382038333333,0,0,0,72.7590541666667,58.2593918333333,28.1449276666667,31.0,513
202047,0,0.5,0.0,1,0.0,15036,26.5714285714286,85.1289542857143,0,0,0,74.8971568571429,61.9671715714286,28.3217447142857,31.1428571428571,513
202046,0,0.5,0.0,1,0.0,15036,25.8571428571429,85.2254355714286,0,0,0,74.0881464285714,56.4480862857143,28.1332817142857,31.4285714285714,513
202045,0,0.5,0.0,1,0.0,15036,26.4285714285714,86.6034011428571,0,0,0,74.6376985714286,60.3900897142857,28.1580524285714,31.0,513
202044,0,0.5,0.0,1,0.0,15036,26.0,82.9296602857143,0,0,0,73.0525657142857,57.9005812857143,27.9997411428571,31.1428571428571,513
202043,0,0.5,0.0,1,0.0,15036,25.7142857142857,86.6475418571429,0,0,0,74.138898,57.0808157142857,27.8470497142857,31.0,513
202042,0,0.5,0.0,1,0.0,15036,25.7142857142857,83.655334,0,0,0,71.7536211428571,55.3699808571429,27.8276397142857,31.1428571428571,513
202041,0,0.5,0.0,1,0.0,15036,25.5714285714286,83.6009708571429,0,0,0,72.3586948571429,56.2640225714286,27.6920288571429,30.7142857142857,513
202040,0,0.5,0.0,1,0.0,15036,25.4285714285714,82.2245291428571,0,0,0,69.910616,49.9618948571429,27.652353,31.2857142857143,513
202039,0,0.5,0.0,1,0.0,15036,25.2857142857143,84.3470745714286,0,0,0,71.4728571428571,56.1041608571429,27.3216874285714,30.1428571428571,513
202038,0,0.5,0.0,1,0.0,15036,24.5714285714286,82.1404157142857,0,0,0,70.1810085714286,51.972187,27.21765,30.5714285714286,513
202037,0,0.5,0.0,1,0.0,15036,24.4285714285714,84.3114497142857,0,0,0,69.6530522857143,50.392795,27.3330748571429,31.1428571428571,513
202036,0,0.5,0.0,1,0.0,15036,24.2857142857143,82.864964,0,0,0,69.256835,49.6800337142857,27.2530481428571,30.7142857142857,513
202035,0,0.5,0.0,1,0.0,15036,24.5714285714286,85.0487494285714,0,0,0,71.519715,54.702031,27.0608177142857,30.0,513
202034,0,0.5,0.0,1,0.0,15036,24.5714285714286,84.2417531428571,0,0,0,70.3536644285714,50.7447318571429,27.2349894285714,30.7142857142857,513
202033,0,0.5,0.0,1,0.0,15036,24.1428571428571,81.3896905714286,0,0,0,68.5901448571429,50.0781227142857,27.0313148571429,30.2857142857143,513
202032,0,0.5,0.0,1,0.0,15036,23.2857142857143,82.7802711428571,0,0,0,66.600461,44.5857278571429,26.8783645714286,31.2857142857143,513
202031,0,0.5,0.0,1,0.0,15036,23.5714285714286,79.9780325714286,0,0,0,66.5433028571429,48.7139904285714,26.8447202857143,30.4285714285714,513
202030,0,0.5,0.0,1,0.0,15036,23.7142857142857,85.8212525714286,0,0,0,69.7477744285714,50.3342498571429,26.917117,30.4285714285714,513
202029,0,0.5,0.0,1,0.0,15036,24.0,84.288414,0,0,0,70.596325,52.0041548571429,26.9565217142857,30.2857142857143,513
202028,0,0.5,0.0,1,0.0,15036,23.8571428571429,88.7457302857143,0,0,0,77.2885484285714,62.7120222857143,26.2134837142857,28.8571428571429,513
202027,0,0.5,0.0,1,0.0,15036,25.0,85.788016,0,0,0,74.1313557142857,56.6283315714286,27.133206,30.0,513
202026,0,0.5,0.0,1,0.0,15036,24.2857142857143,85.7207354285714,0,0,0,72.4030328571429,54.5505834285714,26.8116342857143,29.7142857142857,513
202025,0,0.5,0.0,1,0.0,15036,24.1428571428571,90.2813908571429,0,0,0,76.9440584285714,61.9303574285714,26.858884,29.8571428571429,513
202024,0,0.5,0.0,1,0.0,15036,24.1428571428571,91.8108014285714,0,0,0,80.8362777142857,66.4349541428571,26.2946428571429,29.0,513
202023,0,0.5,0.0,1,0.0,15036,24.8571428571429,90.326188,0,0,0,78.1014481428571,59.990658,27.3630954285714,30.8571428571429,513
202022,0,0.5,0.0,1,0.0,15036,24.8571428571429,89.5576822857143,0,0,0,76.2673428571429,59.8892222857143,27.8035714285714,31.0,513
202021,0,0.5,0.0,1,0.0,15036,24.7142857142857,92.6501521428571,0,0,0,80.1446165714286,61.3805272857143,27.4166665714286,31.0,513
202020,0,0.5,0.0,1,0.0,15036,24.7142857142857,90.3049551428571,0,0,0,79.1828251428571,63.197789,27.0916668571429,30.0,513
202019,0,0.5,0.0,1,0.0,15036,25.2857142857143,88.73615,0,0,0,74.742315,56.9601151428571,28.1785714285714,31.7142857142857,513
202018,0,0.5,0.0,1,0.0,15036,24.4285714285714,92.6155457142857,0,0,0,80.5717865714286,63.3815905714286,27.2023808571429,30.5714285714286,513
202017,0,0.5,0.0,1,0.0,15036,24.2857142857143,93.4150014285714,0,0,0,82.53169,64.841107,26.779762,30.2857142857143,513
202016,0,0.5,0.0,1,0.0,15036,24.7142857142857,91.0928464285714,0,0,0,80.3588565714286,62.1213945714286,27.4345234285714,31.0,513
202015,0,0.5,0.0,1,0.0,15036,25.7142857142857,91.1879494285714,0,0,0,78.9544014285714,63.8336071428571,28.5357145714286,31.5714285714286,513
202014,0,0.5,0.0,1,0.0,15036,25.4285714285714,91.9086328571429,0,0,0,81.4924021428571,67.9016035714286,27.8273811428571,30.5714285714286,513
202013,0,0.5,0.0,1,0.0,15036,25.7142857142857,88.8200665714286,0,0,0,74.3693592857143,59.003325,28.6249997142857,31.7142857142857,513
202012,0,0.5,0.0,1,0.0,15036,25.1428571428571,91.0982,0,0,0,79.3096294285714,64.4315948571429,27.6704542857143,30.8571428571429,513
202011,0,0.5,0.0,1,0.0,15036,24.5714285714286,91.0928464285714,0,0,0,84.1875334285714,76.0979267142857,26.5000002857143,28.1428571428571,513
202010,0,0.5,0.0,1,0.0,15036,25.4285714285714,90.3273628571429,0,0,0,80.336565,67.2822325714286,27.5497834285714,30.0,513
202009,0,0.5,0.0,1,0.0,15036,25.5714285714286,88.8755172857143,0,0,0,82.913632,75.5460208571428,27.1677488571429,28.7142857142857,513
202008,0,0.5,0.0,1,0.0,15036,24.8571428571429,90.2996257142857,0,0,0,85.6782,80.1834454285714,26.0649348571429,27.2857142857143,513
202007,0,0.5,0.0,1,0.0,15036,26.1428571428571,87.3645307142857,0,0,0,81.8140114285714,75.831264,26.9428571428571,27.5714285714286,513
202006,0,0.5,0.0,1,0.0,15036,24.8571428571429,91.0688171428571,0,0,0,82.8587435714286,72.5088541428571,26.6154762857143,28.5714285714286,513
202005,0,0.5,0.0,1,0.0,15036,24.8571428571429,91.0972014285714,0,0,0,79.0628127142857,63.8746062857143,27.5833334285714,30.2857142857143,513
202004,0,0.5,0.0,1,0.0,15036,27.2857142857143,80.2671802857143,0,0,0,70.985105,57.4438875714286,29.029762,31.7142857142857,513
202003,0,0.5,0.0,1,0.0,15036,25.8571428571429,86.5696111428571,0,0,0,76.1617985714286,63.0497965714286,28.1071431428571,30.7142857142857,513
202002,0,0.5,0.0,1,0.0,15036,25.8571428571429,86.6527782857143,0,0,0,76.5129394285714,64.6823847142857,27.7238097142857,29.8571428571429,513
202001,0,0.5,0.0,1,0.0,15036,25.6666666666667,87.2293603333333,0,0,0,78.2967196666667,68.5742188333333,27.3944443333333,29.1666666666667,513
201952,0,0.5,0.0,1,0.0,15036,27.0,76.9551738571429,0,0,0,73.9821612857143,70.5632217142857,27.4428571428571,28.0,513
201951,0,0.5,0.0,1,0.0,15036,26.4285714285714,80.1713834285714,0,0,0,74.8462812857143,70.4713337142857,27.3,27.8571428571429,513
201950,0,0.5,0.0,1,0.0,15036,26.5714285714286,78.9407677142857,0,0,0,74.3997465714286,71.1359208571429,27.2,27.5714285714286,513
201949,0,0.5,0.0,1,0.0,15036,26.4285714285714,78.1173622857143,0,0,0,75.9322564285714,73.4845985714286,26.9428571428571,27.2857142857143,513
201948,0,0.5,0.0,1,0.0,15036,26.5714285714286,80.1636974285714,0,0,0,77.7600048571429,74.2457142857143,27.0285714285714,27.5714285714286,513
201947,0,0.5,0.0,1,0.0,15036,26.1428571428571,79.5551131428571,0,0,0,76.1249691428571,72.9140737142857,26.9,27.2857142857143,513
201946,0,0.5,0.0,1,0.0,15036,26.0,78.7606345714286,0,0,0,74.85394,71.5980785714286,26.7285714285714,27.0,513
201945,0,0.5,0.0,1,0.0,15036,25.8571428571429,79.4441531428571,0,0,0,75.6306508571429,74.0658357142857,26.6428571428571,27.0,513
201944,0,0.5,0.0,1,0.0,15036,25.7142857142857,76.1178902857143,0,0,0,72.3448022857143,67.479576,26.4025974285714,27.2857142857143,513
201943,0,0.5,0.0,1,0.0,15036,25.7142857142857,80.1115694285714,0,0,0,76.2652302857143,69.3273471428571,26.3896102857143,27.4285714285714,513
201942,0,0.5,0.0,1,0.0,15036,25.4285714285714,80.9456451428571,0,0,0,75.4330621428571,69.855716,26.3636362857143,27.1428571428571,513
201941,0,0.5,0.0,1,0.0,15036,25.2857142857143,78.0855371428571,0,0,0,72.8850032857143,68.4300185714286,26.2077922857143,27.0,513
201940,0,0.5,0.0,1,0.0,15036,24.8571428571429,78.7320617142857,0,0,0,74.7745022857143,70.2446765714286,25.896104,26.7142857142857,513
201939,0,0.5,0.0,1,0.0,15036,25.5714285714286,79.3640031428571,0,0,0,74.3944857142857,69.6607142857143,26.1558442857143,26.8571428571429,513
201938,0,0.5,0.0,1,0.0,15036,25.1428571428571,79.3922097142857,0,0,0,74.5623177142857,70.89141,26.1428568571429,26.8571428571429,513
201937,0,0.5,0.0,1,0.0,15036,24.7142857142857,79.368024,0,0,0,74.0754547142857,68.9744028571429,26.0896105714286,27.0,513
201936,0,0.5,0.0,1,0.0,15036,25.1428571428571,80.8942828571429,0,0,0,74.9786577142857,69.7293978571429,26.12987,26.8571428571429,513
201935,0,0.5,0.0,1,0.0,15036,24.7142857142857,76.1035414285714,0,0,0,71.65144,66.5246385714286,26.0000002857143,26.7142857142857,513
201934,0,0.5,0.0,1,0.0,15036,24.1428571428571,78.028914,0,0,0,73.541842,68.357,25.7272725714286,26.7142857142857,513
201933,0,0.5,0.0,1,0.0,15036,24.2857142857143,80.7464288571429,0,0,0,76.0383414285714,71.9920878571429,25.7922077142857,26.7142857142857,513
201932,0,0.5,0.0,1,0.0,15036,23.2857142857143,80.194283,0,0,0,73.846807,67.7115678571429,25.1428568571429,26.2857142857143,513
201931,0,0.5,0.0,1,0.0,15036,24.4285714285714,83.4798608571429,0,0,0,77.8664314285714,72.0532207142857,25.8181817142857,27.0,513
201930,0,0.5,0.0,1,0.0,15036,23.5714285714286,85.7722814285714,0,0,0,78.7698105714286,73.5501858571429,25.103896,26.1428571428571,513
201929,0,0.5,0.0,1,0.0,15036,24.7142857142857,85.6973865714286,0,0,0,79.2423234285714,74.564742,25.9480522857143,26.8571428571429,513
201928,0,0.5,0.0,1,0.0,15036,24.4285714285714,84.9619802857143,0,0,0,78.5928091428571,72.8319571428571,25.8571428571429,27.0,513
201927,0,0.5,0.0,1,0.0,15036,24.2857142857143,86.5154685714286,0,0,0,80.6301064285714,75.3924194285714,25.5454545714286,26.7142857142857,513
201926,0,0.5,0.0,1,0.0,15036,24.5714285714286,83.5202988571429,0,0,0,78.3933014285714,70.8795187142857,25.948052,27.0,513
201925,0,0.5,0.0,1,0.0,15036,24.1428571428571,88.900726,0,0,0,83.6120064285714,77.3024665714286,25.4935062857143,27.1428571428571,513
201924,0,0.5,0.0,1,0.0,15036,24.4285714285714,87.4455748571429,0,0,0,82.4755114285714,77.0020908571429,25.8593074285714,27.2857142857143,513
201923,0,0.5,0.0,1,0.0,15036,25.1428571428571,85.8428625714286,0,0,0,80.1411992857143,74.882325,26.7142854285714,27.8571428571429,513
201922,0,0.5,0.0,1,0.0,15036,25.2857142857143,88.7249257142857,0,0,0,82.7090534285714,75.5685558571429,26.4415582857143,27.7142857142857,513
201921,0,0.5,0.0,1,0.0,15036,25.0,91.142973,0,0,0,86.4307684285714,80.2696794285714,26.0389605714286,27.1428571428571,513
201920,0,0.5,0.0,1,0.0,15036,25.7142857142857,88.75895,0,0,0,84.2559085714286,80.9030314285714,26.7142857142857,27.5714285714286,513
201919,0,0.5,0.0,1,0.0,15036,25.4285714285714,88.837671,0,0,0,83.2660872857143,78.9565661428571,26.6233765714286,27.8571428571429,513
201918,0,0.5,0.0,1,0.0,15036,24.8571428571429,92.6621928571429,0,0,0,87.6260634285714,79.0354148571429,26.1323054285714,27.8571428571429,513
201917,0,0.5,0.0,1,0.0,15036,24.8571428571429,94.2628207142857,0,0,0,87.754886,80.4971084285714,25.9267164285714,27.4285714285714,513
201916,0,0.5,0.0,1,0.0,15036,24.8571428571429,95.0866885714286,0,0,0,88.7475751428571,79.9326622857143,25.8766237142857,27.5714285714286,513
201915,0,0.5,0.0,1,0.0,15036,25.2857142857143,91.868855,0,0,0,84.3175451428571,76.3405052857143,26.5405845714286,27.8571428571429,513
201914,0,0.5,0.0,1,0.0,15036,24.4285714285714,93.4088835714286,0,0,0,88.9292605714286,83.0516362857143,25.5454545714286,26.7142857142857,513
201913,0,0.5,0.0,1,0.0,15036,24.1428571428571,95.8626971428571,0,0,0,91.4643008571429,82.3342392857143,25.3116885714286,26.7142857142857,513
201912,0,0.5,0.0,1,0.0,15036,24.5714285714286,95.0978478571429,0,0,0,89.6657664285714,78.3531917142857,25.7012988571429,26.8571428571429,513
201911,0,0.5,0.0,1,0.0,15036,24.4285714285714,95.8626971428571,0,0,0,91.5132008571429,85.8444838571429,25.2987011428571,26.2857142857143,513
201910,0,0.5,0.0,1,0.0,15036,23.5714285714286,95.0268535714286,0,0,0,89.4032471428571,82.2898204285714,25.1298702857143,26.7142857142857,513
201909,0,0.5,0.0,1,0.0,15036,24.2857142857143,92.7645608571429,0,0,0,88.3497662857143,81.6179184285714,25.5194805714286,26.7142857142857,513
201908,0,0.5,0.0,1,0.0,15036,26.0,91.9146207142857,0,0,0,86.3973084285714,82.3688204285714,26.9480517142857,27.5714285714286,513
201907,0,0.5,0.0,1,0.0,15036,25.5714285714286,94.3561485714286,0,0,0,88.293488,83.8136111428571,26.9428571428571,28.1428571428571,513
201906,0,0.5,0.0,1,0.0,15036,25.5714285714286,95.93968,0,0,0,87.0050777142857,74.3841644285714,27.2446341428571,29.1428571428571,513
201905,0,0.5,0.0,1,0.0,15036,25.4285714285714,93.6654765714286,0,0,0,79.5143537142857,62.6068408571429,28.0773811428571,30.7142857142857,513
201904,0,0.5,0.0,1,0.0,15036,25.2857142857143,92.0247931428571,0,0,0,78.7605608571429,62.0197532857143,27.8392857142857,30.5714285714286,513
201903,0,0.5,0.0,1,0.0,15036,24.4285714285714,100.0,0,0,0,88.1783135714286,76.599186,26.5142857142857,28.2857142857143,513
201902,0,0.5,0.0,1,0.0,15036,25.4285714285714,91.9400314285714,0,0,0,86.2655357142857,80.2792105714286,26.5428571428571,27.4285714285714,513
201901,0,0.5,0.0,1,0.0,15036,26.4285714285714,87.3579152857143,0,0,0,81.7558828571429,78.2169311428571,27.1142857142857,27.5714285714286,513
201852,0,0.5,0.0,1,0.0,15036,24.7142857142857,89.6747637142857,0,0,0,81.9691814285714,72.7401298571429,26.2880951428571,28.4285714285714,513
201851,0,0.5,0.0,1,0.0,15036,25.4285714285714,88.0496217142857,0,0,0,75.3117978571428,59.932876,27.714286,30.1428571428571,513
201850,0,0.5,0.0,1,0.0,15036,25.4285714285714,87.4798615714286,0,0,0,74.7957387142857,58.9706897142857,27.9761902857143,30.8571428571429,513
201849,0,0.5,0.0,1,0.0,15036,26.2857142857143,100.768192285714,0,0,0,86.7295642857143,79.9783667142857,26.9523808571429,27.7142857142857,513
201848,0,0.5,0.0,1,0.0,15036,26.1428571428571,85.2899632857143,0,0,0,80.2075378571429,74.8889448571429,27.1142857142857,27.8571428571429,513
201847,0,0.5,0.0,1,0.0,15036,26.5714285714286,83.0040294285714,0,0,0,78.1022628571429,75.5183967142857,27.1428571428571,27.8571428571429,513
201846,0,0.5,0.0,1,0.0,15036,26.4285714285714,79.5003437142857,0,0,0,77.2017387142857,74.1717537142857,26.9142857142857,27.1428571428571,513
201845,0,0.5,0.0,1,0.0,15036,26.2857142857143,80.1477531428571,0,0,0,76.7884257142857,73.5084,26.9,27.1428571428571,513
201844,0,0.5,0.0,1,0.0,15036,26.1428571428571,81.5104534285714,0,0,0,77.974152,72.3891725714286,26.7792208571429,28.0,513
201843,0,0.5,0.0,1,0.0,15036,26.2857142857143,81.5106114285714,0,0,0,78.1360542857143,72.980304,26.792208,27.7142857142857,513
201842,0,0.5,0.0,1,0.0,15036,25.4285714285714,85.960054,0,0,0,74.2359354285714,59.2719064285714,27.400974,30.2857142857143,513
201841,0,0.5,0.0,1,0.0,15036,25.8571428571429,82.9470894285714,0,0,0,70.3565807142857,52.6046757142857,27.7976191428571,31.1428571428571,513
201840,0,0.5,0.0,1,0.0,15036,25.7142857142857,80.1747551428571,0,0,0,73.3105974285714,62.9915542857143,26.8436151428571,28.5714285714286,513
201839,0,0.5,0.0,1,0.0,15036,25.8571428571429,83.630608,0,0,0,79.9652822857143,74.2303002857143,26.1688314285714,27.0,513
201838,0,0.5,0.0,1,0.0,15036,24.7142857142857,83.6253545714286,0,0,0,78.2934764285714,72.7333235714286,25.8311685714286,26.8571428571429,513
201837,0,0.5,0.0,1,0.0,15036,24.7142857142857,79.3627337142857,0,0,0,75.7097314285714,70.3404347142857,25.7922077142857,26.2857142857143,513
201836,0,0.5,0.0,1,0.0,15036,24.4285714285714,83.607808,0,0,0,79.5728057142857,74.0643911428571,25.7012985714286,26.2857142857143,513
201835,0,0.5,0.0,1,0.0,15036,24.4285714285714,82.1402537142857,0,0,0,77.2358607142857,71.4295112857143,25.6753245714286,26.2857142857143,513
201834,0,0.5,0.0,1,0.0,15036,24.2857142857143,80.7507791428571,0,0,0,76.3708935714286,70.0787257142857,25.7402597142857,26.4285714285714,513
201833,0,0.5,0.0,1,0.0,15036,24.7142857142857,83.7381025714286,0,0,0,78.288488,71.3302734285714,26.1953462857143,27.5714285714286,513
201832,0,0.5,0.0,1,0.0,15036,24.8571428571429,88.062454,0,0,0,76.1118057142857,57.1699405714286,26.9761908571429,30.2857142857143,513
201831,0,0.5,0.0,1,0.0,15036,24.2857142857143,90.3381388571429,0,0,0,75.8115922857143,59.8326907142857,26.7075571428571,29.7142857142857,513
201830,0,0.5,0.0,1,0.0,15036,24.4285714285714,84.2947931428571,0,0,0,70.7304771428571,50.6250481428571,27.1547614285714,30.7142857142857,513
201829,0,0.5,0.0,1,0.0,15036,23.7142857142857,85.8112808571429,0,0,0,74.2868437142857,58.445134,26.3685065714286,29.0,513
201828,0,0.5,0.0,1,0.0,15036,24.0,93.561818,0,0,0,87.3222007142857,81.609103,25.2207791428571,26.1428571428571,513
201827,0,0.5,0.0,1,0.0,15036,24.4285714285714,88.8144208571429,0,0,0,84.1048842857143,78.7534882857143,25.6753248571429,26.7142857142857,513
201826,0,0.5,0.0,1,0.0,15036,23.8571428571429,85.0513147142857,0,0,0,79.8933185714286,73.4158664285714,25.3636362857143,26.2857142857143,513
201825,0,0.5,0.0,1,0.0,15036,24.1428571428571,89.6052831428571,0,0,0,83.462812,76.6316054285714,25.7012985714286,26.7142857142857,513
201824,0,0.5,0.0,1,0.0,15036,24.0,87.8935585714286,0,0,0,81.4628328571429,76.6189142857143,25.7662337142857,26.8571428571429,513
201823,0,0.5,0.0,1,0.0,15036,24.7142857142857,95.1725165714286,0,0,0,88.1947314285714,82.9908617142857,25.6753245714286,26.2857142857143,513
201822,0,0.5,0.0,1,0.0,15036,25.0,91.8801964285714,0,0,0,84.3321628571429,78.8124435714286,26.3246754285714,27.1428571428571,513
201821,0,0.5,0.0,1,0.0,15036,25.0,95.1844922857143,0,0,0,85.9005971428571,75.3295241428571,26.5638525714286,28.1428571428571,513
201820,0,0.5,0.0,1,0.0,15036,24.7142857142857,95.1039007142857,0,0,0,80.423238,62.5542118571429,27.4761905714286,30.8571428571429,513
201819,0,0.5,0.0,1,0.0,15036,24.0,100.0,0,0,0,84.9604342857143,63.5103887142857,26.6369042857143,30.5714285714286,513
201818,0,0.5,0.0,1,0.0,15036,24.5714285714286,96.6925528571429,0,0,0,80.3195942857143,60.3924607142857,27.589286,31.0,513
201817,0,0.5,0.0,1,0.0,15036,24.8571428571429,95.0447528571429,0,0,0,80.0673528571429,61.4039262857143,27.6071434285714,30.8571428571429,513
201816,0,0.5,0.0,1,0.0,15036,24.2857142857143,95.89915,0,0,0,89.7401701428571,81.1453385714286,25.6829002857143,27.1428571428571,513
201815,0,0.5,0.0,1,0.0,15036,23.8571428571429,96.6745242857143,0,0,0,91.2326484285714,79.9817152857143,25.1298702857143,27.4285714285714,513
201814,0,0.5,0.0,1,0.0,15036,25.0,97.5283964285714,0,0,0,90.4110011428571,84.4722928571429,26.285714,27.2857142857143,513
201813,0,0.5,0.0,1,0.0,15036,24.7142857142857,99.1761321428571,0,0,0,92.2077085714286,85.4310167142857,25.7792208571429,27.1428571428571,513
201812,0,0.0,0.0,1,0.0,15036,26.2857142857143,89.7106371428571,0,0,0,81.8380835714286,76.980221,27.4025974285714,28.1428571428571,513
201811,0,0.0,0.0,1,0.0,15036,26.1428571428571,89.672488,0,0,0,83.2444165714286,77.6364787142857,27.3246751428571,28.0,513
201810,0,0.0,0.0,1,0.0,15036,25.5714285714286,93.601893,0,0,0,86.0311965714286,80.2392608571429,26.792208,27.7142857142857,513
201809,0,0.0,0.0,1,0.0,15036,24.7142857142857,95.9217807142857,0,0,0,84.8725531428571,72.7433462857143,26.7705628571429,28.8571428571429,513
201808,0,0.0,0.0,1,0.0,15036,24.1428571428571,99.1701442857143,0,0,0,92.5893557142857,85.509073,25.3344154285714,26.7142857142857,513
